Title,Text,Entity,Type
The Dying Earth,"'This is the Curator's own Chair of Knowledge,"" explained Kerlin. ""As such it will, upon proper adjustment, impost the Pattern of Hynomeneural Clarity. So—I demand the correct sometsyndic arrangement—"" he manipulated the manuals ""—and now, if you will compose yourself, I will repair your hallucination. It is beyond my normal call of duty, but I am humane and would not be spoken of as mean or unwilling."" Guyal inquired anxiously, ""Lord Curator, this Chair of Clarity, how will it affect me?"" Kerlin the Curator said grandly, ""The fibers of your brain are twisted, snarled, frayed, and so make contact with unintentional areas. By the marvelous craft of our modern cerebrologists, this hood will compose your synapses with the correct readings from the library—those of normality, you must understand—and so repair the skein, and make you once more a whole man."" ""Once I sit in the chair,"" Guyal inquired, ""what will you do?"" ""Merely close this contact, engage this arm, throw in this toggle—then you daze. In thirty seconds, this bulb glows, signaling the success and completion of the treatment. Then I reverse the manipulation, and you arise a creature of renewed sanity."" Guyal looked at Shierl. ""Did you hear and comprehend?"" ""Yes, Guyal,"" in a small voice.",Shierl,Person
The Dying Earth,"""Remember."" Then to the Curator: ""Marvelous. But how must I sit?"" ""Merely relax in the seat. Then I pull the hood slightly forward, to shield the eyes from distraction."" Guyal leaned forward, peered gingerly into the hood. ""I fear I do not understand."" The Curator hopped forward impatiently. ""It is an act of the utmost facility. Like this."" He sat in the chair.",Guyal,Person
The Dying Earth,"""And how will the hood be applied?"" ""In this wise."" Kerlin seized a handle, pulled the shield over his face.",Kerlin,Person
The Dying Earth,"""Quick,"" said Guyal to Shierl. She sprang to the lectern; Kerlin the Curator made a motion to release the hood; Guyal seized the spindly frame, held it. Shierl flung the switches; the Curator relaxed, sighed.",Guyal,Person
The Dying Earth,"""Quick,"" said Guyal to Shierl. She sprang to the lectern; Kerlin the Curator made a motion to release the hood; Guyal seized the spindly frame, held it. Shierl flung the switches; the Curator relaxed, sighed.",Kerlin,Person
The Dying Earth,"""Quick,"" said Guyal to Shierl. She sprang to the lectern; Kerlin the Curator made a motion to release the hood; Guyal seized the spindly frame, held it. Shierl flung the switches; the Curator relaxed, sighed.",Shierl,Person
The Dying Earth,"Shierl gazed at Guyal, dark eyes wide and liquid as the great water- flamerian of South Almery. ""Is he—dead?"" ""I hope not."" They gazed uncertainly at the relaxed form. Seconds passed.",South Almery,Location
The Dying Earth,"Shierl gazed at Guyal, dark eyes wide and liquid as the great water- flamerian of South Almery. ""Is he—dead?"" ""I hope not."" They gazed uncertainly at the relaxed form. Seconds passed.",Shierl,Person
The Dying Earth,"Guyal rushed to the door. Prancing, wavering, sidling into the gallery came a multitude of ghosts; through the open door behind, Guyal could see the great head. It was shoving out, pushing into the room. Great ears appeared, part of a bull-neck, wreathed with purple wattles. The wall cracked, sagged, crumbled. A great hand thrust through, a forearm...",Guyal,Person
The Dying Earth,"Shierl screamed. Guyal, pale and quivering, slammed the door in the face of the nearest ghost. It seeped in around the jamb, slowly, wisp by wisp.",Guyal,Person
The Dying Earth,"Shierl screamed. Guyal, pale and quivering, slammed the door in the face of the nearest ghost. It seeped in around the jamb, slowly, wisp by wisp.",Shierl,Person
The Dying Earth,"Guyal sprang to the lectern. The bulb showed dullness. Guyal's hands twitched along the controls. ""Only Kerlin's awareness controls the magic of the baton,"" he panted. ""So much is clear."" He stared into the bulb with agonized urgency. ""Glow, bulb, glow ..."" By the door the ghost seeped and billowed.",Guyal,Person
The Dying Earth,"Guyal sprang to the lectern. The bulb showed dullness. Guyal's hands twitched along the controls. ""Only Kerlin's awareness controls the magic of the baton,"" he panted. ""So much is clear."" He stared into the bulb with agonized urgency. ""Glow, bulb, glow ..."" By the door the ghost seeped and billowed.",Kerlin,Person
The Dying Earth,"""Glow, bulb, glow ..."" The bulb glowed. With a sharp cry Guyal returned the switches to neutrality, jumped down, flung up the hood.",Guyal,Person
The Dying Earth,"""Kerlin!"" cried Guyal. ""The demon is breaking into the gallery."" Kerlin flung open the door, stepped forth.",Guyal,Person
The Dying Earth,"""Kerlin!"" cried Guyal. ""The demon is breaking into the gallery."" Kerlin flung open the door, stepped forth.",Kerlin,Person
The Dying Earth,"""Baton,"" said Kerlin, ""perform thy utmost intent."" The demon said, ""No, Kerlin, hold the magic; I thought you dazed.",Kerlin,Person
The Dying Earth,"""Baton,"" said Kerlin, ""be you on guard."" The baton disappeared from his hand.",Kerlin,Person
The Dying Earth,Kerlin turned and faced Guyal and Shierl.,Guyal,Person
The Dying Earth,Kerlin turned and faced Guyal and Shierl.,Kerlin,Person
The Dying Earth,Kerlin turned and faced Guyal and Shierl.,Shierl,Person
The Dying Earth,"""There is need for many words, for now I die. I die, and the Museum shall lie alone. So let us speak quickly, quickly, quickly ..."" Kerlin moved with feeble steps to a portal which snapped aside as he approached. Guyal and Shierl, speculating on the probable trends of Kerlin's disposition, stood hesitantly to the rear.",Guyal,Person
The Dying Earth,"""There is need for many words, for now I die. I die, and the Museum shall lie alone. So let us speak quickly, quickly, quickly ..."" Kerlin moved with feeble steps to a portal which snapped aside as he approached. Guyal and Shierl, speculating on the probable trends of Kerlin's disposition, stood hesitantly to the rear.",Kerlin,Person
The Dying Earth,"""There is need for many words, for now I die. I die, and the Museum shall lie alone. So let us speak quickly, quickly, quickly ..."" Kerlin moved with feeble steps to a portal which snapped aside as he approached. Guyal and Shierl, speculating on the probable trends of Kerlin's disposition, stood hesitantly to the rear.",Shierl,Person
The Dying Earth,"""Come, come,"" said Kerlin in sharp impatience. ""My strength flags, I die. You have been my death."" Guyal moved slowly forward, with Shierl half a pace behind. Suitable response to the accusation escaped him; words seemed without conviction.",Guyal,Person
The Dying Earth,"""Come, come,"" said Kerlin in sharp impatience. ""My strength flags, I die. You have been my death."" Guyal moved slowly forward, with Shierl half a pace behind. Suitable response to the accusation escaped him; words seemed without conviction.",Kerlin,Person
The Dying Earth,"""Come, come,"" said Kerlin in sharp impatience. ""My strength flags, I die. You have been my death."" Guyal moved slowly forward, with Shierl half a pace behind. Suitable response to the accusation escaped him; words seemed without conviction.",Shierl,Person
The Dying Earth,"Kerlin surveyed them with a thin grin. ""Halt your misgivings and hasten; the necessities to be accomplished in the time available there to make the task like trying to write the Tomes of Kae in a minim of ink. I wane; my pulsing comes in shallow tides, my sight flickers .. ."" He waved a despairing hand, then, turning, led them into the inner chamber, where he slumped into a great chair. With many uneasy glances at the door, Guyal and Shierl settled upon a padded couch.",Guyal,Person
The Dying Earth,"Kerlin surveyed them with a thin grin. ""Halt your misgivings and hasten; the necessities to be accomplished in the time available there to make the task like trying to write the Tomes of Kae in a minim of ink. I wane; my pulsing comes in shallow tides, my sight flickers .. ."" He waved a despairing hand, then, turning, led them into the inner chamber, where he slumped into a great chair. With many uneasy glances at the door, Guyal and Shierl settled upon a padded couch.",Kerlin,Person
The Dying Earth,"Kerlin surveyed them with a thin grin. ""Halt your misgivings and hasten; the necessities to be accomplished in the time available there to make the task like trying to write the Tomes of Kae in a minim of ink. I wane; my pulsing comes in shallow tides, my sight flickers .. ."" He waved a despairing hand, then, turning, led them into the inner chamber, where he slumped into a great chair. With many uneasy glances at the door, Guyal and Shierl settled upon a padded couch.",Shierl,Person
The Dying Earth,"Kerlin jeered in a feeble voice, ""You fear the white phantasms? Poh, they are pent from the gallery by the baton, which contains their every effort Only when I am smitten out of mind—or dead—will the baton cease its function. You must know,"" he added with somewhat more vigor, ""that the energies and dynamics do not channel from my brain but from the central potentium of the Museum, which is perpetual; I merely direct and order the rod."" ""But this demon—who or what is he? Why does he come to look through the walls?"" Kerlin's face settled into a bleak mask. ""He is Blikdak, Ruler-Divinity of the demon-world Jeldred. He wrenched the hole intent on gulfing the knowledge of the Museum into his mind, but I forestalled him; so he sits waiting in the hole till I die. Then he will glut himself with erudition to the great disadvantage of men."" ""Why cannot this demon be exhorted hence and the hole abolished?"" Kerlin the Curator shook his head. ""The fires and furious powers I control are not valid in the air of the demon-world, where substance and form are of different entity. So far as you see him, he has brought his environment with him; so far he is safe. When he ventures further into the Museum, the power of Earth dissolves the Jeldred mode; then may I spray him with prismatic fervor from the potentium . . . But stay, enough of Blikdak for the nonce; tell me, who are you, why are you ventured here, and what is the news of Thorsingol?"" Guyal said in a halting voice, ""Thorsingol is passed beyond memory.",Guyal,Person
The Dying Earth,"Kerlin jeered in a feeble voice, ""You fear the white phantasms? Poh, they are pent from the gallery by the baton, which contains their every effort Only when I am smitten out of mind—or dead—will the baton cease its function. You must know,"" he added with somewhat more vigor, ""that the energies and dynamics do not channel from my brain but from the central potentium of the Museum, which is perpetual; I merely direct and order the rod."" ""But this demon—who or what is he? Why does he come to look through the walls?"" Kerlin's face settled into a bleak mask. ""He is Blikdak, Ruler-Divinity of the demon-world Jeldred. He wrenched the hole intent on gulfing the knowledge of the Museum into his mind, but I forestalled him; so he sits waiting in the hole till I die. Then he will glut himself with erudition to the great disadvantage of men."" ""Why cannot this demon be exhorted hence and the hole abolished?"" Kerlin the Curator shook his head. ""The fires and furious powers I control are not valid in the air of the demon-world, where substance and form are of different entity. So far as you see him, he has brought his environment with him; so far he is safe. When he ventures further into the Museum, the power of Earth dissolves the Jeldred mode; then may I spray him with prismatic fervor from the potentium . . . But stay, enough of Blikdak for the nonce; tell me, who are you, why are you ventured here, and what is the news of Thorsingol?"" Guyal said in a halting voice, ""Thorsingol is passed beyond memory.",Kerlin,Person
The Dying Earth,"There is naught above but arid tundra and the old town of the Saponids. I am of the southland; I have coursed many leagues so that I might speak to you and fill my mind with knowledge. This girl Shierl is of the Saponids, and victim of an ancient custom which sends beauty into the Museum at the behest of Blikdak's ghosts."" ""Ah,"" breathed Kerlin, ""have I been so aimless? I recall these youthful shapes which Blikdak employed to relieve the tedium of his vigil . . . They flit down my memory like may-flies along a panel of glass . . . I put them aside as creatures of his own conception, postulated by his own imagery . . ."" Shierl shrugged in bewilderment. ""But why? What use to him are human creatures?"" Kerlin said dully, ""Girl, you are all charm and freshness; the monstrous urges of the demon-lord Blikdak are past your conceiving.",Blikdak,Person
The Dying Earth,"There is naught above but arid tundra and the old town of the Saponids. I am of the southland; I have coursed many leagues so that I might speak to you and fill my mind with knowledge. This girl Shierl is of the Saponids, and victim of an ancient custom which sends beauty into the Museum at the behest of Blikdak's ghosts."" ""Ah,"" breathed Kerlin, ""have I been so aimless? I recall these youthful shapes which Blikdak employed to relieve the tedium of his vigil . . . They flit down my memory like may-flies along a panel of glass . . . I put them aside as creatures of his own conception, postulated by his own imagery . . ."" Shierl shrugged in bewilderment. ""But why? What use to him are human creatures?"" Kerlin said dully, ""Girl, you are all charm and freshness; the monstrous urges of the demon-lord Blikdak are past your conceiving.",Kerlin,Person
The Dying Earth,"There is naught above but arid tundra and the old town of the Saponids. I am of the southland; I have coursed many leagues so that I might speak to you and fill my mind with knowledge. This girl Shierl is of the Saponids, and victim of an ancient custom which sends beauty into the Museum at the behest of Blikdak's ghosts."" ""Ah,"" breathed Kerlin, ""have I been so aimless? I recall these youthful shapes which Blikdak employed to relieve the tedium of his vigil . . . They flit down my memory like may-flies along a panel of glass . . . I put them aside as creatures of his own conception, postulated by his own imagery . . ."" Shierl shrugged in bewilderment. ""But why? What use to him are human creatures?"" Kerlin said dully, ""Girl, you are all charm and freshness; the monstrous urges of the demon-lord Blikdak are past your conceiving.",Shierl,Person
The Dying Earth,"There is naught above but arid tundra and the old town of the Saponids. I am of the southland; I have coursed many leagues so that I might speak to you and fill my mind with knowledge. This girl Shierl is of the Saponids, and victim of an ancient custom which sends beauty into the Museum at the behest of Blikdak's ghosts."" ""Ah,"" breathed Kerlin, ""have I been so aimless? I recall these youthful shapes which Blikdak employed to relieve the tedium of his vigil . . . They flit down my memory like may-flies along a panel of glass . . . I put them aside as creatures of his own conception, postulated by his own imagery . . ."" Shierl shrugged in bewilderment. ""But why? What use to him are human creatures?"" Kerlin said dully, ""Girl, you are all charm and freshness; the monstrous urges of the demon-lord Blikdak are past your conceiving.",Saponids,Nationality or Religious or Political group
The Dying Earth,"These youths, of both sexes, are his. play, on whom he practices various junctures, joinings, coiti, perversions, sadisms, nauseas, antics and at last struggles to the death. Then he sends forth a ghost demanding further youth and beauty."" Shierl whispered, ""This was to have been I..."" Guyal said in puzzlement, ""I cannot understand. Such acts, in my understanding, are the characteristic derangements of humanity. They are anthropoid by the very nature of the functioning sacs, glands and organs. Since Blikdak is a demon .. ."" ""Consider him!"" spoke Kerlin. ""His lineaments, his apparatus. He is nothing else but anthropoid, and such is his origin, together with all the demons, frits and winged glowing-eyed creatures that infest latter-day Earth. Blikdak, like the others, is from the mind of man. The sweaty condensation, the stench and vileness, the cloacal humors, the brutal delights, the rapes and sodomies, the scatophilac whims, the manifold tittering lubricities that have drained through humanity formed a vast tumor; so Blikdak assumed his being, so now this is he. You have seen how he molds his being, so he performs his enjoyments. But of Blikdak, enough. I die, I die!"" He sank into the chair with heaving chest.",Guyal,Person
The Dying Earth,"These youths, of both sexes, are his. play, on whom he practices various junctures, joinings, coiti, perversions, sadisms, nauseas, antics and at last struggles to the death. Then he sends forth a ghost demanding further youth and beauty."" Shierl whispered, ""This was to have been I..."" Guyal said in puzzlement, ""I cannot understand. Such acts, in my understanding, are the characteristic derangements of humanity. They are anthropoid by the very nature of the functioning sacs, glands and organs. Since Blikdak is a demon .. ."" ""Consider him!"" spoke Kerlin. ""His lineaments, his apparatus. He is nothing else but anthropoid, and such is his origin, together with all the demons, frits and winged glowing-eyed creatures that infest latter-day Earth. Blikdak, like the others, is from the mind of man. The sweaty condensation, the stench and vileness, the cloacal humors, the brutal delights, the rapes and sodomies, the scatophilac whims, the manifold tittering lubricities that have drained through humanity formed a vast tumor; so Blikdak assumed his being, so now this is he. You have seen how he molds his being, so he performs his enjoyments. But of Blikdak, enough. I die, I die!"" He sank into the chair with heaving chest.",Blikdak,Person
The Dying Earth,"These youths, of both sexes, are his. play, on whom he practices various junctures, joinings, coiti, perversions, sadisms, nauseas, antics and at last struggles to the death. Then he sends forth a ghost demanding further youth and beauty."" Shierl whispered, ""This was to have been I..."" Guyal said in puzzlement, ""I cannot understand. Such acts, in my understanding, are the characteristic derangements of humanity. They are anthropoid by the very nature of the functioning sacs, glands and organs. Since Blikdak is a demon .. ."" ""Consider him!"" spoke Kerlin. ""His lineaments, his apparatus. He is nothing else but anthropoid, and such is his origin, together with all the demons, frits and winged glowing-eyed creatures that infest latter-day Earth. Blikdak, like the others, is from the mind of man. The sweaty condensation, the stench and vileness, the cloacal humors, the brutal delights, the rapes and sodomies, the scatophilac whims, the manifold tittering lubricities that have drained through humanity formed a vast tumor; so Blikdak assumed his being, so now this is he. You have seen how he molds his being, so he performs his enjoyments. But of Blikdak, enough. I die, I die!"" He sank into the chair with heaving chest.",Shierl,Person
The Dying Earth,"These youths, of both sexes, are his. play, on whom he practices various junctures, joinings, coiti, perversions, sadisms, nauseas, antics and at last struggles to the death. Then he sends forth a ghost demanding further youth and beauty."" Shierl whispered, ""This was to have been I..."" Guyal said in puzzlement, ""I cannot understand. Such acts, in my understanding, are the characteristic derangements of humanity. They are anthropoid by the very nature of the functioning sacs, glands and organs. Since Blikdak is a demon .. ."" ""Consider him!"" spoke Kerlin. ""His lineaments, his apparatus. He is nothing else but anthropoid, and such is his origin, together with all the demons, frits and winged glowing-eyed creatures that infest latter-day Earth. Blikdak, like the others, is from the mind of man. The sweaty condensation, the stench and vileness, the cloacal humors, the brutal delights, the rapes and sodomies, the scatophilac whims, the manifold tittering lubricities that have drained through humanity formed a vast tumor; so Blikdak assumed his being, so now this is he. You have seen how he molds his being, so he performs his enjoyments. But of Blikdak, enough. I die, I die!"" He sank into the chair with heaving chest.",Kerlin,Person
The Dying Earth,"""See me! My eyes vary and waver. My breath is shallow as a bird's, my bones are the pith of an old vine. I have lived beyond knowledge; in my madness I knew no passage of time. Where there is no knowledge there are no somatic consequences. Now I remember the years and centuries, the millennia, the epochs—they are like quick glimpses through a shutter. So, curing my madness, you have killed me."" Shierl blinked, drew back. ""But when you die? What then? Blikdak ..."" Guyal asked, ""In the Museum of Man is there no knowledge of the exorcisms necessary to dissolve this demon? He is clearly our first antagonist, our immediacy."" ""Blikdak must be eradicated,"" said Kerlin. ""Then will I die in ease; then must you assume the care of the Museum."" He licked his white lips.",Guyal,Person
The Dying Earth,"""See me! My eyes vary and waver. My breath is shallow as a bird's, my bones are the pith of an old vine. I have lived beyond knowledge; in my madness I knew no passage of time. Where there is no knowledge there are no somatic consequences. Now I remember the years and centuries, the millennia, the epochs—they are like quick glimpses through a shutter. So, curing my madness, you have killed me."" Shierl blinked, drew back. ""But when you die? What then? Blikdak ..."" Guyal asked, ""In the Museum of Man is there no knowledge of the exorcisms necessary to dissolve this demon? He is clearly our first antagonist, our immediacy."" ""Blikdak must be eradicated,"" said Kerlin. ""Then will I die in ease; then must you assume the care of the Museum."" He licked his white lips.",Kerlin,Person
The Dying Earth,"""See me! My eyes vary and waver. My breath is shallow as a bird's, my bones are the pith of an old vine. I have lived beyond knowledge; in my madness I knew no passage of time. Where there is no knowledge there are no somatic consequences. Now I remember the years and centuries, the millennia, the epochs—they are like quick glimpses through a shutter. So, curing my madness, you have killed me."" Shierl blinked, drew back. ""But when you die? What then? Blikdak ..."" Guyal asked, ""In the Museum of Man is there no knowledge of the exorcisms necessary to dissolve this demon? He is clearly our first antagonist, our immediacy."" ""Blikdak must be eradicated,"" said Kerlin. ""Then will I die in ease; then must you assume the care of the Museum."" He licked his white lips.",Shierl,Person
The Dying Earth,"""An ancient principle specifies that, in order to destroy a substance, the nature of the substance must be determined. In short, before Blikdak may be dissolved, we must discover his elemental nature."" And his eyes moved glassily to Guyal.",Guyal,Person
The Dying Earth,"""Your pronouncement is sound beyond argument,"" admitted Guyal, but how may this be accomplished? Blikdak will never allow such an investigation."" ""No; there must be subterfuge, some instrumentality . . ."" ""The ghost are part of Blikdak's stuff?"".",Guyal,Person
The Dying Earth,"""Indeed."" ""Can the ghosts be stayed and prevented?"" ""Indeed; in a box of light, the which I can effect by a thought. Yes, a ghost we must have."" Kerlin raised his head. ""Baton! one ghost; admit a ghost!"" A moment passed; Kerlin held up his hand. There was a faint scratch at the door, and a soft whine could be heard without. ""Open,"" said a voice, full of sobs and catches and quavers. ""Open and let forth the youthful creatures to Blikdak. He finds boredom and lassitude in his vigil; so let the two come forth to negate his unease."" Kerlin laboriously rose to his feet. ""It is done."" From behind the door came a sad voice, ""I am pent, I am snared in scorching brilliance!"" ""Now we discover,"" said Guyal. ""What dissolves the ghost dissolves Blikdak."" ""True indeed,"" assented Kerlin. ""Why not light?"" inquired Shierl. ""Light parts the fabric of the ghosts like a gust of wind tatters the fog."" ""But merely for their fragility; Blikdak is harsh and solid, and can withstand the fiercest radiance safe in his demon-land alcove."" And Kerlin mused. After a moment he gestured to the door. ""We go to the image-expander; there we will explode the ghost to macroid dimension; so shall we find his basis. Guyal of Sfere, you must support my frailness; in truth my limbs are weak as wax."" On Guyal's arm he tottered forward, and with Shierl close at their heels they gained the gallery. Here the ghost wept in its cage of light, and searched constantly for a dark aperture to seep his essence through.",Guyal,Person
The Dying Earth,"""Indeed."" ""Can the ghosts be stayed and prevented?"" ""Indeed; in a box of light, the which I can effect by a thought. Yes, a ghost we must have."" Kerlin raised his head. ""Baton! one ghost; admit a ghost!"" A moment passed; Kerlin held up his hand. There was a faint scratch at the door, and a soft whine could be heard without. ""Open,"" said a voice, full of sobs and catches and quavers. ""Open and let forth the youthful creatures to Blikdak. He finds boredom and lassitude in his vigil; so let the two come forth to negate his unease."" Kerlin laboriously rose to his feet. ""It is done."" From behind the door came a sad voice, ""I am pent, I am snared in scorching brilliance!"" ""Now we discover,"" said Guyal. ""What dissolves the ghost dissolves Blikdak."" ""True indeed,"" assented Kerlin. ""Why not light?"" inquired Shierl. ""Light parts the fabric of the ghosts like a gust of wind tatters the fog."" ""But merely for their fragility; Blikdak is harsh and solid, and can withstand the fiercest radiance safe in his demon-land alcove."" And Kerlin mused. After a moment he gestured to the door. ""We go to the image-expander; there we will explode the ghost to macroid dimension; so shall we find his basis. Guyal of Sfere, you must support my frailness; in truth my limbs are weak as wax."" On Guyal's arm he tottered forward, and with Shierl close at their heels they gained the gallery. Here the ghost wept in its cage of light, and searched constantly for a dark aperture to seep his essence through.",Blikdak,Person
The Dying Earth,"""Indeed."" ""Can the ghosts be stayed and prevented?"" ""Indeed; in a box of light, the which I can effect by a thought. Yes, a ghost we must have."" Kerlin raised his head. ""Baton! one ghost; admit a ghost!"" A moment passed; Kerlin held up his hand. There was a faint scratch at the door, and a soft whine could be heard without. ""Open,"" said a voice, full of sobs and catches and quavers. ""Open and let forth the youthful creatures to Blikdak. He finds boredom and lassitude in his vigil; so let the two come forth to negate his unease."" Kerlin laboriously rose to his feet. ""It is done."" From behind the door came a sad voice, ""I am pent, I am snared in scorching brilliance!"" ""Now we discover,"" said Guyal. ""What dissolves the ghost dissolves Blikdak."" ""True indeed,"" assented Kerlin. ""Why not light?"" inquired Shierl. ""Light parts the fabric of the ghosts like a gust of wind tatters the fog."" ""But merely for their fragility; Blikdak is harsh and solid, and can withstand the fiercest radiance safe in his demon-land alcove."" And Kerlin mused. After a moment he gestured to the door. ""We go to the image-expander; there we will explode the ghost to macroid dimension; so shall we find his basis. Guyal of Sfere, you must support my frailness; in truth my limbs are weak as wax."" On Guyal's arm he tottered forward, and with Shierl close at their heels they gained the gallery. Here the ghost wept in its cage of light, and searched constantly for a dark aperture to seep his essence through.",Kerlin,Person
The Dying Earth,"""Indeed."" ""Can the ghosts be stayed and prevented?"" ""Indeed; in a box of light, the which I can effect by a thought. Yes, a ghost we must have."" Kerlin raised his head. ""Baton! one ghost; admit a ghost!"" A moment passed; Kerlin held up his hand. There was a faint scratch at the door, and a soft whine could be heard without. ""Open,"" said a voice, full of sobs and catches and quavers. ""Open and let forth the youthful creatures to Blikdak. He finds boredom and lassitude in his vigil; so let the two come forth to negate his unease."" Kerlin laboriously rose to his feet. ""It is done."" From behind the door came a sad voice, ""I am pent, I am snared in scorching brilliance!"" ""Now we discover,"" said Guyal. ""What dissolves the ghost dissolves Blikdak."" ""True indeed,"" assented Kerlin. ""Why not light?"" inquired Shierl. ""Light parts the fabric of the ghosts like a gust of wind tatters the fog."" ""But merely for their fragility; Blikdak is harsh and solid, and can withstand the fiercest radiance safe in his demon-land alcove."" And Kerlin mused. After a moment he gestured to the door. ""We go to the image-expander; there we will explode the ghost to macroid dimension; so shall we find his basis. Guyal of Sfere, you must support my frailness; in truth my limbs are weak as wax."" On Guyal's arm he tottered forward, and with Shierl close at their heels they gained the gallery. Here the ghost wept in its cage of light, and searched constantly for a dark aperture to seep his essence through.",Shierl,Person
The Dying Earth,Paying him no heed Kerlin hobbled and limped across the gallery. In their wake followed the box of light and perforce the ghost.,Kerlin,Person
The Dying Earth,"""Open the great door,"" cried Kerlin in a voice beset with cracking and hoarseness. ""The great door into the Cognative Repository!"" Shierl ran ahead and thrust her force against the door; it slid aside, and they looked into the great dark hall, and the golden light from the gallery dwindled into the shadows and was lost.",Kerlin,Person
The Dying Earth,"""Open the great door,"" cried Kerlin in a voice beset with cracking and hoarseness. ""The great door into the Cognative Repository!"" Shierl ran ahead and thrust her force against the door; it slid aside, and they looked into the great dark hall, and the golden light from the gallery dwindled into the shadows and was lost.",Shierl,Person
The Dying Earth,"""Call for Lumen,"" Kerlin said.",Kerlin,Person
The Dying Earth,"""Lumen!"" cried Guyal. ""Lumen, attend!"" Light came to the great hall, and it proved so tall that the pilasters along the wall dwindled to threads, and so long and wide that a man might be winded to fatigue in running a dimension. Spaced in equal rows were the black cases with the copper bosses that Guyal and Shierl had noted on their entry. And above each hung five similar cases, precisely fixed, floating without support.",Guyal,Person
The Dying Earth,"""Lumen!"" cried Guyal. ""Lumen, attend!"" Light came to the great hall, and it proved so tall that the pilasters along the wall dwindled to threads, and so long and wide that a man might be winded to fatigue in running a dimension. Spaced in equal rows were the black cases with the copper bosses that Guyal and Shierl had noted on their entry. And above each hung five similar cases, precisely fixed, floating without support.",Shierl,Person
The Dying Earth,"""What are these?"" asked Guyal in wonder.",Guyal,Person
The Dying Earth,"""Would my poor brain encompassed a hundredth part of what these banks know,"" panted Kerlin. ""They are great brains crammed with all that known, experienced, achieved, or recorded by man. Here is all the lost lore, early and late, the fabulous imaginings, the history of ten million cities, the beginnings of time and the presumed finalities; the reason for human existence and the reason for the reason. Daily I have labored and toiled in these banks; my achievement has been a synopsis of the most superficial sort: a panorama across a wide and multifarious country."" Said Shierl, ""Would not the craft to destroy Blikdak be contained here?"" ""Indeed, indeed; our task would be merely to find the information.",Kerlin,Person
The Dying Earth,"""Would my poor brain encompassed a hundredth part of what these banks know,"" panted Kerlin. ""They are great brains crammed with all that known, experienced, achieved, or recorded by man. Here is all the lost lore, early and late, the fabulous imaginings, the history of ten million cities, the beginnings of time and the presumed finalities; the reason for human existence and the reason for the reason. Daily I have labored and toiled in these banks; my achievement has been a synopsis of the most superficial sort: a panorama across a wide and multifarious country."" Said Shierl, ""Would not the craft to destroy Blikdak be contained here?"" ""Indeed, indeed; our task would be merely to find the information.",Shierl,Person
The Dying Earth,"Under which casing would we search? Consider these categories: Demonlands; Killings and Mortefactions; Expositions and Dissolutions of Evil; History of Granvilunde (where such an entity was repelled) ; Attractive and Detractive Hyperordnets; Therapy for Hallucinants and Ghost-takers; Constructive Journal, item for regeneration of burst walls, sub-division for invasion by demons; Procedural Suggestions in Time of Risk . . . Aye, these and a thousand more. Somewhere is knowledge of how to smite Blikdak's abhorred face back into his quasiplace. But where to look? There is no Index Major; none except the poor synopsis of my compilation. He who seeks specific knowledge must often go on an extended search . . ."" His voice trailed off. Then: ""Forward! Forward through the banks to the Mechanismus."" So through the banks they went, like roaches in a maze, and behind drifted the cage of light with the wailing ghost At last they entered a chamber smelling of metal; again Kerlin instructed Guyal and Guyal called, ""Attend us, Lumen, attend!"" Through intricate devices walked the three, Guyal lost and rapt beyond inquiry, even though his brain ached with the want of knowing.",Guyal,Person
The Dying Earth,"Under which casing would we search? Consider these categories: Demonlands; Killings and Mortefactions; Expositions and Dissolutions of Evil; History of Granvilunde (where such an entity was repelled) ; Attractive and Detractive Hyperordnets; Therapy for Hallucinants and Ghost-takers; Constructive Journal, item for regeneration of burst walls, sub-division for invasion by demons; Procedural Suggestions in Time of Risk . . . Aye, these and a thousand more. Somewhere is knowledge of how to smite Blikdak's abhorred face back into his quasiplace. But where to look? There is no Index Major; none except the poor synopsis of my compilation. He who seeks specific knowledge must often go on an extended search . . ."" His voice trailed off. Then: ""Forward! Forward through the banks to the Mechanismus."" So through the banks they went, like roaches in a maze, and behind drifted the cage of light with the wailing ghost At last they entered a chamber smelling of metal; again Kerlin instructed Guyal and Guyal called, ""Attend us, Lumen, attend!"" Through intricate devices walked the three, Guyal lost and rapt beyond inquiry, even though his brain ached with the want of knowing.",Blikdak,Person
The Dying Earth,"Under which casing would we search? Consider these categories: Demonlands; Killings and Mortefactions; Expositions and Dissolutions of Evil; History of Granvilunde (where such an entity was repelled) ; Attractive and Detractive Hyperordnets; Therapy for Hallucinants and Ghost-takers; Constructive Journal, item for regeneration of burst walls, sub-division for invasion by demons; Procedural Suggestions in Time of Risk . . . Aye, these and a thousand more. Somewhere is knowledge of how to smite Blikdak's abhorred face back into his quasiplace. But where to look? There is no Index Major; none except the poor synopsis of my compilation. He who seeks specific knowledge must often go on an extended search . . ."" His voice trailed off. Then: ""Forward! Forward through the banks to the Mechanismus."" So through the banks they went, like roaches in a maze, and behind drifted the cage of light with the wailing ghost At last they entered a chamber smelling of metal; again Kerlin instructed Guyal and Guyal called, ""Attend us, Lumen, attend!"" Through intricate devices walked the three, Guyal lost and rapt beyond inquiry, even though his brain ached with the want of knowing.",Kerlin,Person
